,id,date,zipcode,lat,long,bedrooms,bathrooms,sqft_above,sqft_basement,sqft_lot,floors,waterfront,condition,yr_built,yr_renovated,price
19747,9268851740,20140701T000000,98027,47.5405,-122.027,3,2.5,2220,170,1984,2.0,0,3,2008,0,629800.0
19748,3342100421,20150424T000000,98056,47.5187,-122.208,4,2.5,3170,0,5100,2.0,0,3,2012,0,745000.0
19749,6362900138,20141103T000000,98144,47.5959,-122.29799999999999,2,1.5,1050,190,1331,2.0,0,3,2007,0,379900.0
19750,9358001422,20141114T000000,98126,47.5664,-122.369,3,2.5,960,130,1139,2.0,0,3,2009,0,335000.0
19751,7853280350,20140512T000000,98065,47.5382,-121.86,5,4.5,3210,1420,6324,2.0,0,3,2006,0,809000.0
19752,7853361420,20140826T000000,98065,47.515,-121.869,4,2.5,3230,0,5899,2.0,0,3,2012,0,569950.0
19753,7852120030,20140808T000000,98065,47.5413,-121.87700000000001,4,3.5,3510,0,9263,2.0,0,3,2001,0,723000.0
19754,731500320,20141110T000000,98030,47.3582,-122.2,4,2.5,1785,0,2552,2.0,0,3,2009,0,282000.0
19755,6056100102,20141030T000000,98108,47.5635,-122.29899999999999,5,3.25,1990,370,3873,2.0,0,3,2006,0,569900.0
19756,1823049179,20150121T000000,98146,47.4842,-122.34700000000001,4,2.0,2340,0,9716,1.0,0,3,2009,0,385000.0
19757,9268850030,20140707T000000,98027,47.5405,-122.02600000000001,3,2.25,1540,80,1075,3.0,0,3,2009,0,420000.0
19758,9831200159,20140806T000000,98102,47.626000000000005,-122.323,3,3.25,2890,1000,3452,2.0,0,3,2006,0,2250000.0
19759,8924100370,20140915T000000,98115,47.6762,-122.26700000000001,4,3.5,3140,450,5335,2.0,0,3,2006,0,1205000.0
19760,8669150700,20141208T000000,98002,47.3532,-122.211,4,3.0,1984,0,4460,2.0,0,3,2012,0,292000.0
19761,889000024,20150316T000000,98105,47.6636,-122.319,3,2.25,1640,0,1023,3.0,0,3,2014,0,645000.0
19762,9268850350,20150319T000000,98027,47.5394,-122.02600000000001,4,2.0,1350,0,942,3.0,0,3,2008,0,304500.0
19763,2619950310,20150507T000000,98019,47.7327,-121.965,4,3.5,2000,730,5707,2.0,0,3,2011,0,489500.0
19764,7430200060,20150424T000000,98074,47.65,-122.065,4,4.0,4750,860,11063,3.0,0,3,2006,0,1583000.0
19765,5100400251,20150106T000000,98115,47.6911,-122.31299999999999,2,1.0,962,0,1992,2.0,0,3,2012,0,390000.0
19766,2597490030,20141002T000000,98029,47.5439,-122.01100000000001,4,3.5,2350,690,4006,2.0,0,3,2013,0,815000.0
19767,3655500030,20150403T000000,98006,47.547,-122.19200000000001,3,3.5,2010,530,10578,2.0,0,3,2014,0,719000.0
19768,3751600784,20150403T000000,98001,47.2911,-122.266,4,2.5,2240,0,4800,2.0,0,3,2014,0,331210.0
19769,6781200013,20140507T000000,98133,47.7111,-122.331,3,1.5,1040,220,1270,2.0,0,3,2005,0,245000.0
19770,2619950060,20140909T000000,98019,47.7329,-121.96600000000001,5,4.0,2410,800,7200,2.0,0,3,2011,0,465000.0
19771,9523100731,20140930T000000,98103,47.6681,-122.355,3,2.5,1470,150,1171,3.0,0,3,2008,0,580000.0
19772,9272201318,20150414T000000,98116,47.5903,-122.38600000000001,3,2.0,1180,400,1972,2.5,0,3,2007,0,540000.0
19773,5676000004,20141118T000000,98103,47.6904,-122.34200000000001,3,2.5,1430,0,1250,3.0,0,3,2007,0,399000.0
19774,8091670070,20140804T000000,98038,47.3494,-122.041,4,2.5,1850,0,5388,2.0,0,3,2009,0,328000.0
19775,7853380570,20150511T000000,98065,47.5167,-121.885,4,2.5,3340,0,5314,2.0,0,3,2010,0,701000.0
19776,8091670200,20141022T000000,98038,47.3483,-122.042,3,2.75,2670,0,4800,2.0,0,3,2014,0,408000.0
19777,8084900160,20150212T000000,98004,47.6326,-122.21600000000001,5,4.25,4660,0,16200,2.0,0,3,2005,0,2641100.0
19778,1498300875,20140814T000000,98144,47.5857,-122.314,3,2.5,1060,490,930,2.0,0,3,2006,0,445000.0
19779,7853270200,20141021T000000,98065,47.5426,-121.87899999999999,4,2.5,3470,0,6651,2.0,0,3,2005,0,672500.0
19780,9211010320,20140709T000000,98059,47.4949,-122.149,3,2.5,3010,0,7014,2.0,0,3,2009,0,538000.0
19781,2867300160,20140904T000000,98023,47.3008,-122.38600000000001,5,3.5,2650,1281,9497,2.0,0,3,2014,0,450000.0
19782,3278605570,20140619T000000,98126,47.5458,-122.369,3,2.5,1800,0,2700,2.0,0,3,2011,0,362500.0
19783,4310702858,20141015T000000,98103,47.6961,-122.34100000000001,3,2.5,1570,0,1551,3.0,0,3,2008,0,414950.0
19784,2838000030,20150127T000000,98133,47.73,-122.335,3,2.5,2230,0,3939,2.0,0,3,2014,0,679950.0
19785,1673000240,20141112T000000,98023,47.3227,-122.37,4,2.5,2423,0,7292,2.0,0,3,2005,0,290000.0
19786,7899800791,20141023T000000,98106,47.5225,-122.35700000000001,3,2.0,790,370,1174,2.0,0,3,2007,0,230000.0
19787,8682320160,20150220T000000,98053,47.708999999999996,-122.01899999999999,2,2.0,1440,0,4666,1.0,0,3,2010,0,439950.0
19788,8155870200,20140522T000000,98003,47.2824,-122.295,4,2.5,2052,0,3723,2.0,0,3,2014,0,349900.0
19789,2858600083,20141222T000000,98126,47.5168,-122.37799999999999,5,2.5,2780,0,9272,2.0,0,3,2014,0,550000.0
19790,2391601195,20150430T000000,98116,47.5632,-122.399,4,4.25,2960,760,5750,2.0,0,3,2006,0,1050000.0
19791,976000903,20150319T000000,98119,47.6461,-122.36200000000001,2,2.25,1180,280,1851,2.0,0,3,2014,0,655000.0
19792,7904700128,20141110T000000,98116,47.5638,-122.38799999999999,3,3.5,1100,270,1540,2.0,0,3,2006,0,385000.0
19793,5609000311,20150410T000000,98118,47.5687,-122.291,6,4.5,2510,1090,6110,2.0,0,3,2012,0,729999.0
19794,1972201963,20140616T000000,98103,47.6533,-122.346,3,2.25,1420,0,1282,3.0,0,3,2006,0,523950.0
19795,9272201704,20140512T000000,98116,47.5874,-122.38600000000001,2,2.5,670,310,895,2.0,0,3,2009,0,369000.0
19796,8648900060,20140505T000000,98027,47.56399999999999,-122.09299999999999,3,2.5,1790,0,2700,2.0,0,3,2010,0,509900.0
19797,3832050890,20140715T000000,98042,47.3338,-122.052,3,2.5,2010,0,5399,2.0,0,3,2006,0,282000.0
19798,255450340,20140827T000000,98038,47.3696,-122.01799999999999,3,2.5,2370,0,4200,2.0,0,3,2014,0,387865.0
19799,2172000890,20141120T000000,98178,47.4899,-122.255,4,2.5,2560,0,6238,2.0,0,3,2007,0,385000.0
19800,6127010320,20140609T000000,98075,47.5941,-122.00399999999999,3,2.5,1900,0,6224,2.0,0,3,2005,0,536000.0
19801,2810100023,20140625T000000,98136,47.5421,-122.38799999999999,2,2.25,1050,300,1493,2.0,0,3,2007,0,395000.0
19802,8011100125,20141117T000000,98056,47.4947,-122.171,4,2.75,2650,0,6717,2.0,0,3,2014,0,545000.0
19803,7852090390,20150413T000000,98065,47.5344,-121.874,4,2.5,3020,0,7035,2.0,0,3,2001,0,715000.0
19804,3630080070,20140710T000000,98029,47.5538,-121.99700000000001,3,2.5,1500,0,2255,2.0,0,3,2005,0,348000.0
19805,9126100765,20140801T000000,98122,47.6047,-122.305,3,1.75,1320,0,1014,3.0,0,3,2015,0,455000.0
19806,7853380510,20140603T000000,98065,47.5156,-121.884,4,2.75,3120,0,7644,2.0,0,3,2010,0,575000.0
19807,993000136,20141007T000000,98103,47.6935,-122.34100000000001,3,2.25,1540,0,1270,3.0,0,3,2014,0,449950.0
19808,3278604510,20140625T000000,98126,47.5455,-122.37100000000001,3,2.5,1800,0,2790,2.0,0,3,2011,0,364000.0
19809,2937300060,20141201T000000,98052,47.7049,-122.12299999999999,4,2.5,3640,0,6389,2.0,0,3,2014,0,932990.0
19810,9510860060,20140627T000000,98052,47.665,-122.087,3,2.5,2440,0,4153,2.0,0,3,2003,0,710000.0
19811,293070310,20150213T000000,98074,47.6173,-122.056,4,4.0,3970,0,7314,2.0,0,3,2014,0,949990.0
19812,255450400,20140731T000000,98038,47.3706,-122.01700000000001,3,2.5,2060,0,4200,2.0,0,3,2014,0,326989.0
19813,3845100140,20140708T000000,98092,47.2584,-122.196,3,2.5,2538,0,4600,2.0,0,3,2013,0,335606.0
19814,3758900075,20140507T000000,98033,47.699,-122.206,5,4.5,3400,870,8076,2.0,0,3,2007,0,1532500.0
19815,3395071610,20141126T000000,98118,47.5328,-122.28200000000001,3,2.5,1320,0,3150,2.0,0,3,2005,0,299950.0
19816,9477580030,20141014T000000,98059,47.5059,-122.146,4,2.75,3340,0,5700,2.0,0,3,2013,0,962000.0
19817,8138870060,20140813T000000,98029,47.5449,-122.01100000000001,2,2.5,1590,0,1679,2.0,0,3,2012,0,395825.0
19818,7237450030,20141014T000000,98038,47.3547,-122.06200000000001,5,2.75,2710,0,4500,2.0,0,3,2014,0,419354.0
19819,3767300041,20140826T000000,98034,47.7064,-122.23200000000001,4,2.75,3140,0,7258,2.0,0,3,2006,0,920000.0
19820,291310370,20140829T000000,98027,47.5339,-122.06700000000001,3,2.25,1300,145,1028,2.0,0,3,2005,0,366000.0
19821,7853361230,20140516T000000,98065,47.515,-121.87299999999999,4,2.5,2430,0,5000,2.0,0,3,2009,0,480000.0
19822,7904700126,20141120T000000,98116,47.5639,-122.38799999999999,3,3.25,1100,270,915,2.0,0,3,2006,0,388000.0
19823,8085400376,20150421T000000,98004,47.6364,-122.209,4,3.5,3610,1440,9520,2.0,0,3,2007,0,2320000.0
19824,9828702851,20150121T000000,98122,47.6179,-122.301,3,2.5,1240,620,1290,2.0,0,3,2010,0,730000.0
19825,8562710550,20140521T000000,98027,47.5401,-122.073,5,3.75,3570,1760,6000,2.0,0,3,2006,0,950000.0
19826,3278613210,20140728T000000,98106,47.5434,-122.368,3,3.25,1400,310,2171,2.0,0,3,2014,0,358990.0
19827,7694200340,20141016T000000,98146,47.5019,-122.34,4,2.5,2650,0,4120,2.0,0,3,2014,0,398651.0
19828,1839500055,20141114T000000,98056,47.5055,-122.194,4,2.5,2590,0,7891,2.0,0,3,2006,0,530000.0
19829,3448900320,20140723T000000,98056,47.5137,-122.169,4,2.5,2610,0,5562,2.0,0,3,2013,0,610360.0
19830,9267200226,20140502T000000,98103,47.6965,-122.34200000000001,3,2.5,1600,170,1235,3.0,0,3,2007,0,436110.0
19831,2895730070,20140620T000000,98074,47.6036,-122.059,4,2.75,3730,0,8014,2.0,0,3,2012,0,925000.0
19832,2970800105,20150313T000000,98166,47.4729,-122.35,4,2.5,2420,0,5244,2.0,0,3,2007,0,449950.0
19833,325059277,20140527T000000,98052,47.678999999999995,-122.15299999999999,4,2.5,3330,0,7399,2.0,0,3,2009,0,760000.0
19834,6817750140,20140708T000000,98055,47.4293,-122.18799999999999,3,2.25,1910,0,3481,2.0,0,3,2009,0,293000.0
19835,8682320640,20150212T000000,98053,47.7112,-122.01899999999999,2,2.5,2170,0,7665,1.0,0,3,2013,0,695000.0
19836,8669180390,20140604T000000,98002,47.3517,-122.21,3,2.5,2437,0,5136,2.0,0,3,2011,0,285000.0
19837,4233600260,20141230T000000,98075,47.5959,-122.014,5,4.0,4180,0,12042,2.0,0,3,2014,0,1255780.0
19838,3278611600,20140714T000000,98126,47.5442,-122.37100000000001,3,2.5,1800,0,2791,2.0,0,3,2011,0,379900.0
19839,7787920160,20150427T000000,98019,47.7265,-121.95700000000001,5,2.5,2570,0,7412,2.0,0,3,2006,0,472000.0
19840,2517101200,20140707T000000,98031,47.3986,-122.166,4,2.5,2090,0,5195,2.0,0,3,2007,0,300000.0
19841,6181420200,20141120T000000,98001,47.3059,-122.28,4,2.5,2789,0,3960,2.0,0,3,2007,0,272000.0
19842,3845100550,20141120T000000,98092,47.2599,-122.19200000000001,4,2.5,2906,0,5893,2.0,0,3,2014,0,418395.0
19843,7853321180,20141222T000000,98065,47.5191,-121.869,5,2.5,2550,0,6405,2.0,0,3,2008,0,465000.0
19844,7502800030,20140716T000000,98059,47.4827,-122.131,4,2.75,3550,0,9400,2.0,0,3,2014,0,659950.0
19845,3869900139,20150107T000000,98136,47.5402,-122.387,3,2.25,1590,0,926,3.0,0,3,2014,0,484950.0
19846,1332700200,20150426T000000,98056,47.5179,-122.195,3,2.25,1160,790,1968,2.0,0,4,1979,0,359000.0
19847,9211010260,20140617T000000,98059,47.4944,-122.149,4,2.5,3250,0,4500,2.0,0,3,2009,0,519000.0
19848,4100500070,20140527T000000,98033,47.663999999999994,-122.2,5,4.5,4590,0,14685,2.0,0,3,2009,0,1710000.0
19849,7708210070,20140617T000000,98059,47.4897,-122.147,4,2.75,3070,0,7201,2.0,0,3,2006,0,535000.0
19850,7853270520,20150409T000000,98065,47.5457,-121.881,4,3.25,2830,200,7644,2.0,0,3,2006,0,622950.0
19851,5126300060,20140811T000000,98059,47.4821,-122.14200000000001,3,2.5,2610,0,5845,2.0,0,3,2005,0,515000.0
19852,2517000260,20140522T000000,98042,47.3993,-122.162,4,3.5,3150,0,6202,2.0,0,3,2005,0,330000.0
19853,832700270,20150213T000000,98133,47.7235,-122.353,3,1.5,1240,0,983,3.0,0,3,2009,0,318000.0
19854,3022800260,20141007T000000,98011,47.745,-122.181,3,2.5,1680,0,2801,2.0,0,3,2011,0,439000.0
19855,254000241,20150324T000000,98146,47.5132,-122.387,3,2.5,2220,0,5279,2.0,0,3,2006,0,540000.0
19856,7237501370,20140717T000000,98059,47.5311,-122.134,4,3.25,4800,0,12727,2.0,0,3,2011,0,1079000.0
19857,662440030,20150326T000000,98038,47.3785,-122.023,4,2.5,3100,0,4699,2.0,0,3,2010,0,435000.0
19858,2524069078,20150122T000000,98027,47.5406,-121.98200000000001,4,4.0,7850,0,89651,2.0,0,3,2006,0,2700000.0
19859,8895800200,20141017T000000,98052,47.6959,-122.133,4,2.75,3590,0,5625,2.0,0,3,2012,0,1100000.0
19860,9268850160,20150206T000000,98027,47.54,-122.02600000000001,4,2.0,1590,0,942,3.0,0,3,2008,0,293467.0
19861,7299600700,20150512T000000,98092,47.2581,-122.2,3,2.5,2242,0,4800,2.0,0,3,2013,0,328000.0
19862,291310340,20140708T000000,98027,47.5338,-122.06700000000001,3,3.5,1720,770,3582,2.0,0,3,2005,0,550000.0
19863,2768100510,20150402T000000,98107,47.6692,-122.37200000000001,3,2.0,1530,0,1442,3.0,0,3,2015,0,649000.0
19864,1776230060,20140708T000000,98059,47.5048,-122.154,4,2.5,2150,0,3143,2.0,0,3,2010,0,435000.0
19865,1772600510,20140620T000000,98106,47.5595,-122.365,3,2.5,2440,0,4800,2.0,0,3,2014,0,625000.0
19866,8024200677,20150429T000000,98115,47.6987,-122.31700000000001,3,1.5,1270,0,1483,3.0,0,3,2007,0,415000.0
19867,982850060,20140603T000000,98028,47.761,-122.23200000000001,3,2.25,1450,0,4706,2.0,0,3,2009,0,400000.0
19868,7518506715,20140506T000000,98117,47.6797,-122.385,3,2.5,2690,0,4047,3.0,0,3,2014,0,979000.0
19869,7202280390,20150220T000000,98053,47.685,-122.039,4,2.5,2755,0,4831,2.0,0,3,2003,0,625250.0
19870,710600160,20140909T000000,98027,47.5377,-122.046,4,3.5,2230,420,3474,2.0,0,3,2011,0,665000.0
19871,952005525,20140627T000000,98116,47.5644,-122.383,3,3.25,1730,580,3075,2.0,0,3,2005,0,589500.0
19872,2487700274,20150309T000000,98136,47.5224,-122.39,2,3.0,1140,320,1452,2.0,0,3,2007,0,437000.0
19873,3449000060,20141001T000000,98059,47.5022,-122.145,3,1.0,1400,0,9000,1.0,0,5,1959,0,320000.0
19874,7830800473,20150114T000000,98030,47.3803,-122.204,3,2.5,2196,0,7475,2.0,0,3,2006,0,333500.0
19875,6056100370,20141124T000000,98108,47.5633,-122.29700000000001,3,2.25,1680,340,2750,2.0,0,3,2008,0,430000.0
19876,2126059295,20140805T000000,98034,47.7325,-122.165,5,4.5,4280,0,8465,2.0,0,3,2014,0,995500.0
19877,1442880340,20140603T000000,98045,47.4831,-121.773,3,3.0,2340,0,5002,2.0,0,3,2013,0,427874.0
19878,7694200070,20140521T000000,98146,47.5014,-122.34100000000001,4,2.5,2220,0,4228,2.0,0,3,2014,0,334990.0
19879,8562710640,20150211T000000,98027,47.5397,-122.072,4,4.0,3410,1010,5940,2.0,0,3,2006,0,909500.0
19880,3832050860,20150319T000000,98042,47.3338,-122.053,3,2.0,1580,0,4961,2.0,0,3,2006,0,210000.0
19881,2526059225,20150123T000000,98052,47.7076,-122.115,4,2.75,3550,0,6558,2.0,0,3,2013,0,952990.0
19882,1972200139,20150218T000000,98107,47.6536,-122.35799999999999,2,1.75,1420,90,851,3.0,0,3,2013,0,622500.0
19883,2768100186,20140618T000000,98107,47.6697,-122.37100000000001,3,3.5,1040,320,1419,2.0,0,3,2007,0,515000.0
19884,6791400070,20150126T000000,98042,47.3122,-122.04,3,2.5,2040,0,13590,2.0,0,3,2009,0,350000.0
19885,424049284,20141016T000000,98144,47.5924,-122.29899999999999,1,1.5,1120,0,912,3.0,0,3,2011,0,310000.0
19886,7853280550,20140528T000000,98065,47.5394,-121.861,4,3.5,3390,1100,5099,2.0,0,3,2006,0,700000.0
19887,7768800270,20140715T000000,98075,47.5756,-122.071,4,2.5,2930,630,6786,2.0,0,3,2014,0,907687.0
19888,8682320350,20140709T000000,98053,47.7094,-122.01799999999999,2,2.5,2150,0,5760,1.0,0,3,2010,0,741500.0
19889,1776460140,20140724T000000,98019,47.7329,-121.976,3,2.5,1840,290,5088,2.0,0,3,2011,0,395000.0
19890,5045700400,20150223T000000,98059,47.4853,-122.154,5,2.75,2990,0,6370,2.0,0,3,2014,0,559950.0
19891,3356402702,20140725T000000,98001,47.2872,-122.257,4,2.5,1847,0,8000,2.0,0,3,2008,0,215000.0
19892,2140950160,20150222T000000,98010,47.31399999999999,-122.023,4,2.5,2610,0,7227,2.0,0,3,2011,0,390000.0
19893,2621069017,20150303T000000,98022,47.2743,-122.009,3,2.25,1670,0,107157,1.0,0,3,2007,0,425000.0
19894,1422069070,20150507T000000,98038,47.3974,-122.005,3,2.5,1860,0,415126,2.0,0,3,2006,0,472000.0
19895,2579500181,20150407T000000,98040,47.5374,-122.21600000000001,4,3.5,3440,0,9776,2.0,0,3,2006,0,1330000.0
19896,7852120140,20140610T000000,98065,47.54,-121.876,4,3.5,3510,0,9364,2.0,0,3,2001,0,695000.0
19897,9274200324,20150120T000000,98116,47.589,-122.387,3,2.5,1740,0,1279,3.0,0,3,2008,0,545000.0
19898,422000075,20140711T000000,98056,47.496,-122.169,4,2.5,2240,0,5500,2.0,0,3,2013,0,389950.0
19899,263000253,20150330T000000,98103,47.6989,-122.346,3,2.25,1550,0,1485,3.0,0,3,2011,0,380000.0
19900,9268850140,20141117T000000,98027,47.5401,-122.02600000000001,4,2.0,1390,0,745,3.0,0,3,2008,0,288790.0
19901,9306500200,20150401T000000,98058,47.4408,-122.161,3,3.0,2500,0,6000,2.0,0,3,2012,0,432500.0
19902,8562770350,20141206T000000,98027,47.5371,-122.073,3,3.5,1650,1060,3326,2.0,0,3,2005,0,615000.0
19903,2026049326,20140707T000000,98133,47.7312,-122.334,3,2.5,1720,0,3012,2.0,0,3,2011,0,500000.0
19904,9126101090,20140531T000000,98122,47.6073,-122.304,3,2.25,1760,0,1146,3.0,0,3,2014,0,615000.0
19905,2888000030,20140926T000000,98034,47.7214,-122.227,4,2.25,1150,1120,8196,1.0,0,5,1963,0,500000.0
19906,8032700075,20141015T000000,98103,47.6536,-122.34,3,3.5,1370,320,1765,2.0,0,3,2006,0,622000.0
19907,7853440140,20150409T000000,98024,47.5265,-121.887,5,3.5,4000,0,9234,2.0,0,3,2015,0,802945.0
19908,1245003330,20140731T000000,98033,47.6844,-122.199,4,2.5,2880,0,9003,2.0,0,3,2008,0,1260000.0
19909,1176001124,20150224T000000,98107,47.669,-122.402,3,2.5,1480,0,1531,3.0,0,3,2014,0,598950.0
19910,7853360990,20150102T000000,98065,47.5155,-121.87,3,2.5,1950,0,4949,2.0,0,3,2009,0,430000.0
19911,7853320030,20141124T000000,98065,47.5209,-121.874,4,2.75,2700,0,5150,2.0,0,3,2009,0,515000.0
19912,7576200012,20140717T000000,98122,47.6166,-122.291,2,3.0,1500,710,3917,2.0,0,3,2008,0,1262000.0
19913,7207900030,20140609T000000,98056,47.5044,-122.17,4,3.5,2370,0,3692,2.5,0,3,2013,0,400000.0
19914,952006827,20150422T000000,98116,47.5622,-122.384,3,2.5,850,460,1254,2.0,0,3,2007,0,390000.0
19915,7853321090,20141001T000000,98065,47.5196,-121.869,3,2.5,2410,0,4293,2.0,0,3,2007,0,450000.0
19916,1042700060,20140516T000000,98074,47.6067,-122.053,5,1.5,3360,0,5402,2.0,0,3,2014,0,804995.0
19917,2597490140,20150326T000000,98029,47.5429,-122.012,4,3.25,2350,690,4155,2.0,0,3,2013,0,825000.0
19918,7852130800,20140513T000000,98065,47.5367,-121.88,4,2.25,2140,0,6355,2.0,0,3,2002,0,435000.0
19919,7625702967,20140609T000000,98136,47.5481,-122.384,3,2.5,1240,480,1715,2.0,0,3,2004,0,398000.0
19920,3845100640,20140605T000000,98092,47.2603,-122.194,4,2.5,2658,0,3960,2.0,0,3,2014,0,411605.0
19921,1773100922,20141208T000000,98106,47.5555,-122.363,3,3.25,1180,300,983,2.0,0,3,2013,0,315000.0
19922,2770602493,20141120T000000,98199,47.648999999999994,-122.383,2,2.0,1350,0,1209,3.0,0,3,2013,0,455000.0
19923,475000187,20150501T000000,98107,47.6684,-122.365,3,2.5,1020,130,1194,2.0,0,3,2006,0,452950.0
19924,6056100383,20140520T000000,98108,47.563,-122.29700000000001,3,1.75,1380,310,1468,2.0,0,3,2008,0,380000.0
19925,6056111370,20141124T000000,98108,47.5648,-122.294,2,1.75,1270,0,1916,2.0,0,3,2012,0,340000.0
19926,9578500510,20141103T000000,98023,47.2972,-122.348,3,2.5,2655,0,5080,2.0,0,3,2013,0,409950.0
19927,9828701488,20150504T000000,98122,47.6192,-122.29700000000001,2,1.0,880,0,1165,2.0,0,3,2005,0,360000.0
19928,6600000217,20150403T000000,98112,47.6248,-122.29,4,4.25,3855,790,7757,2.0,0,3,2006,0,1595000.0
19929,8024200685,20140520T000000,98115,47.699,-122.31700000000001,3,1.5,1270,0,1443,3.0,0,3,2007,0,440000.0
19930,2923039264,20140910T000000,98070,47.4579,-122.443,2,1.75,1728,0,95950,1.0,0,3,2012,0,730000.0
19931,8073900070,20140522T000000,98188,47.431000000000004,-122.285,3,2.25,1950,0,7221,1.0,0,4,2006,0,408000.0
19932,2419700030,20140825T000000,98034,47.6705,-122.145,4,2.5,3170,0,3862,3.0,0,3,2008,0,820000.0
19933,9396700024,20140731T000000,98136,47.5533,-122.381,2,2.5,963,270,1244,2.0,0,3,2007,0,360000.0
19934,3845100160,20140620T000000,98092,47.2582,-122.196,3,2.5,2570,0,4600,2.0,0,3,2014,0,339990.0
19935,9126100814,20141008T000000,98122,47.605,-122.304,3,2.0,1560,0,1020,3.0,0,3,2014,0,515000.0
19936,1982201595,20150121T000000,98107,47.6646,-122.367,3,1.75,1020,610,1166,2.0,0,3,2013,0,541000.0
19937,8151600973,20150406T000000,98146,47.5096,-122.363,4,2.5,2510,0,7245,2.0,0,3,2007,0,375000.0
19938,2722059322,20141020T000000,98042,47.3586,-122.15700000000001,4,2.5,2223,0,5780,2.0,0,3,2010,0,320000.0
19939,8562780090,20150227T000000,98027,47.5325,-122.073,2,2.25,1160,70,1058,2.0,0,3,2008,0,325000.0
19940,3346300356,20150318T000000,98056,47.5245,-122.184,5,2.75,3050,0,7520,2.0,0,3,2014,0,740000.0
19941,7237450600,20141030T000000,98038,47.3555,-122.061,5,2.75,2710,0,6220,2.0,0,3,2014,0,450000.0
19942,8944550100,20140723T000000,98118,47.5403,-122.286,4,2.5,2090,0,4400,2.0,0,3,2011,0,455000.0
19943,3438502437,20150203T000000,98106,47.5393,-122.361,3,2.5,1160,280,1068,2.0,0,3,2006,0,292500.0
19944,2423069039,20140806T000000,98027,47.4694,-121.98899999999999,3,2.5,1510,990,51836,1.0,0,3,2013,0,650000.0
19945,8011100047,20150306T000000,98056,47.4954,-122.17200000000001,4,2.75,2740,0,7872,2.0,0,3,2015,0,530000.0
19946,1042700300,20140804T000000,98074,47.607,-122.053,5,3.25,3360,0,6120,2.0,0,3,2014,0,829995.0
19947,1776460110,20141223T000000,98019,47.7333,-121.976,4,2.75,2280,0,5013,2.0,0,3,2009,0,395000.0
19948,293070090,20140711T000000,98074,47.6181,-122.056,4,2.75,3520,0,5500,2.0,0,3,2014,0,859990.0
19949,7548301044,20140710T000000,98144,47.5879,-122.304,2,1.5,1100,220,826,2.0,0,3,2008,0,342500.0
19950,7203160090,20141205T000000,98053,47.6931,-122.022,4,2.75,3410,0,5838,2.0,0,3,2012,0,743000.0
19951,8096800110,20141215T000000,98030,47.3785,-122.185,3,2.25,1390,1340,9388,1.0,0,3,1975,0,345000.0
19952,3278600900,20141231T000000,98126,47.5487,-122.37200000000001,3,2.5,1530,250,2778,2.0,0,3,2007,0,443000.0
19953,4051150100,20140929T000000,98042,47.3857,-122.162,3,2.5,1427,0,4337,2.0,0,3,2009,0,260000.0
19954,925059311,20140722T000000,98033,47.6659,-122.17200000000001,4,2.5,2910,0,6555,2.0,0,3,2005,0,810000.0
19955,4305600100,20141222T000000,98059,47.4806,-122.125,4,2.75,3250,0,5600,2.0,0,3,2011,0,570000.0
19956,2311400195,20150303T000000,98004,47.5951,-122.2,5,3.5,3630,0,8100,2.0,0,3,2008,0,1563100.0
19957,1732800194,20141113T000000,98119,47.6321,-122.361,2,2.5,1680,0,975,3.0,0,3,2009,0,840000.0
19958,5015001452,20150414T000000,98112,47.6256,-122.29899999999999,3,2.5,1890,390,2296,3.0,0,3,2013,0,950000.0
19959,7853430690,20150127T000000,98065,47.5201,-121.885,3,2.5,2380,930,4682,2.0,0,3,2015,0,572800.0
19960,3821700038,20141001T000000,98125,47.7282,-122.296,3,3.0,1290,0,1112,3.0,0,3,2008,0,305000.0
19961,5078400215,20140730T000000,98004,47.6232,-122.205,5,4.75,3230,710,7067,2.0,0,3,2008,0,1695000.0
19962,1773100315,20140827T000000,98106,47.5589,-122.365,4,2.5,1630,540,6000,2.0,0,3,2008,0,445000.0
19963,2224069165,20140902T000000,98029,47.5573,-122.02,4,3.5,3290,0,8059,2.0,0,3,2012,0,801000.0
19964,9510861140,20140714T000000,98052,47.6647,-122.083,3,2.5,2550,0,5376,2.0,0,3,2004,0,711000.0
19965,3277801431,20140827T000000,98126,47.5439,-122.375,3,2.25,850,290,977,2.0,0,3,2008,0,268500.0
19966,1760650750,20141006T000000,98042,47.3594,-122.08200000000001,4,2.5,2300,0,3825,2.0,0,3,2012,0,320000.0
19967,1607100038,20140921T000000,98108,47.5666,-122.29299999999999,4,3.25,1640,1030,5001,1.0,0,3,2013,0,500000.0
19968,1862400176,20140505T000000,98117,47.6971,-122.37100000000001,4,2.5,2440,0,6651,2.0,0,3,2014,0,631625.0
19969,5457801833,20150127T000000,98109,47.6291,-122.34700000000001,2,2.5,1611,0,2210,2.0,0,3,2005,0,850000.0
19970,8562770110,20141027T000000,98027,47.5367,-122.072,3,3.5,1650,1060,3290,2.0,0,3,2006,0,600000.0
19971,2623039019,20140508T000000,98166,47.45,-122.37700000000001,3,2.75,2015,0,16807,2.0,1,3,2007,0,988500.0
19972,9578500690,20150327T000000,98023,47.2966,-122.348,4,3.25,2714,730,5166,2.0,0,3,2014,0,430236.0
19973,711000110,20140915T000000,98004,47.5928,-122.199,3,2.5,3060,0,9576,2.0,0,3,2005,0,1266520.0
